,Volume,vw,Open,Close,High,Low,t,n
184,7000.0,411.2577,411.15,411.3,411.3,411.15,1683675600000,56.0
185,7873.0,411.3291,411.35,411.32,411.41,411.28,1683675900000,54.0
186,1769.0,411.2734,411.29,411.26,411.29,411.25,1683676200000,16.0
187,13597.0,411.3167,411.29,411.35,411.35,411.29,1683676500000,57.0
188,12509.0,410.0791,410.32,409.98,410.32,409.95,1683705600000,100.0
189,10882.0,409.871,409.93,409.98,409.98,409.71,1683705900000,70.0
190,567.0,409.9767,409.92,409.99,409.99,409.92,1683706200000,10.0
191,3960.0,410.165,410.07,410.11,410.26,410.07,1683706500000,28.0
192,3000.0,410.1343,410.18,410.13,410.18,410.12,1683706800000,8.0
193,5397.0,410.4379,410.23,410.49,410.49,410.23,1683707100000,27.0
194,1844.0,410.4787,410.45,410.47,410.5,410.45,1683707400000,16.0
195,1686.0,410.5154,410.52,410.51,410.52,410.51,1683707700000,7.0
196,636.0,410.5931,410.59,410.58,410.59,410.58,1683708000000,6.0
197,320.0,410.4838,410.48,410.48,410.48,410.48,1683708300000,2.0
198,100.0,410.54,410.54,410.54,410.54,410.54,1683708600000,1.0
199,288.0,410.4973,410.51,410.51,410.51,410.51,1683709200000,5.0
200,104.0,410.3399,410.34,410.34,410.34,410.34,1683709500000,3.0
201,1078.0,410.3668,410.34,410.39,410.39,410.34,1683709800000,6.0
202,1132.0,410.5625,410.58,410.41,410.58,410.41,1683710100000,6.0
203,121.0,410.25,410.25,410.25,410.25,410.25,1683710400000,1.0
204,200.0,410.565,410.61,410.52,410.61,410.52,1683710700000,2.0
205,1232.0,410.5919,410.57,410.6,410.6,410.57,1683711000000,9.0
206,402.0,410.5416,410.6,410.5,410.6,410.5,1683711300000,7.0
207,2013.0,410.5457,410.56,410.5,410.57,410.5,1683711600000,10.0
208,3884.0,410.5212,410.4,410.68,410.68,410.4,1683711900000,18.0
209,849.0,410.64,410.64,410.65,410.65,410.64,1683712200000,5.0
210,44328.0,410.5262,410.58,410.55,410.58,410.47,1683712500000,93.0
211,32747.0,410.4042,410.55,410.4,410.56,410.28,1683712800000,86.0
212,19741.0,410.4051,410.36,410.37,410.43,410.36,1683713100000,53.0
213,8791.0,410.3913,410.41,410.36,410.42,410.36,1683713400000,27.0
214,906.0,410.3478,410.37,410.36,410.37,410.33,1683713700000,7.0
215,1205.0,410.4807,410.48,410.47,410.48,410.47,1683714000000,5.0
216,450.0,410.4433,410.43,410.45,410.45,410.43,1683714300000,3.0
217,773.0,410.4734,410.42,410.5,410.5,410.42,1683714600000,6.0
218,1475.0,410.4449,410.5,410.37,410.5,410.37,1683714900000,15.0
219,382.0,410.4172,410.44,410.42,410.44,410.4,1683715200000,6.0
220,100.0,410.34,410.34,410.34,410.34,410.34,1683715500000,1.0
221,3852.0,410.3488,410.35,410.38,410.38,410.34,1683715800000,13.0
222,7210.0,410.4191,410.42,410.41,410.49,410.4,1683716400000,76.0
223,7188.0,410.3847,410.4,410.33,410.42,410.33,1683716700000,71.0
224,6634.0,410.3866,410.4,410.45,410.45,410.34,1683717000000,69.0
225,10823.0,410.5478,410.48,410.49,410.6,410.48,1683717300000,80.0
226,9249.0,410.6215,410.53,410.64,410.65,410.51,1683717600000,55.0
227,10002.0,410.6319,410.63,410.65,410.66,410.55,1683717900000,58.0
228,7829.0,410.533,410.57,410.5,410.58,410.5,1683718200000,70.0
229,5089.0,410.5969,410.63,410.59,410.63,410.57,1683718500000,54.0
230,30878.0,410.5673,410.56,410.58,410.64,410.49,1683718800000,173.0
231,18970.0,410.6616,410.6,410.69,410.71,410.6,1683719100000,94.0
232,36335.0,410.6686,410.67,410.63,410.75,410.61,1683719400000,173.0
233,35633.0,410.5828,410.61,410.54,410.63,410.54,1683719700000,184.0
234,56176.0,410.5478,410.3508,410.6,411.6,409.7704,1683720000000,632.0
235,46720.0,410.6371,410.69,410.63,410.7,410.58,1683720300000,230.0
236,34510.0,410.7182,410.64,410.83,410.83,410.6301,1683720600000,155.0
237,96261.0,410.8485,410.83,410.82,410.89,410.75,1683720900000,469.0
238,91314.0,410.6785,410.87,410.58,410.89,410.57,1683721200000,451.0
239,107203.0,410.5614,410.58,410.6,410.7,410.42,1683721500000,492.0
240,708218.0,412.3521,410.5,412.33,412.88,410.5,1683721800000,3877.0
241,326315.0,412.4647,412.3,412.47,412.78,412.14,1683722100000,1739.0
242,489640.0,413.2932,412.49,413.84,414.12,412.49,1683722400000,2423.0
243,202052.0,413.9696,413.83,414.47,414.47,413.7,1683722700000,1282.0
244,169631.0,414.1897,414.45,414.1,414.48,413.97,1683723000000,1026.0
245,153778.0,414.2877,414.12,414.25,414.48,414.11,1683723300000,827.0
246,108600.0,414.2268,414.26,414.21,414.48,414.07,1683723600000,741.0
247,193196.0,414.3416,414.21,414.28,414.42,414.2,1683723900000,784.0
248,112235.0,414.5711,414.29,414.75,414.91,414.23,1683724200000,779.0
249,132106.0,414.1768,414.75,414.0,414.77,413.84,1683724500000,931.0
250,88929.0,413.9782,414.0,413.84,414.17,413.83,1683724800000,575.0
251,165723.0,413.9242,413.83,413.89,414.03,413.77,1683725100000,587.0
252,1836936.0,414.2009,413.88,414.36,414.535,413.76,1683725400000,14790.0
253,1853525.0,413.8602,414.36,413.156,414.46,413.1,1683725700000,15541.0
254,2418870.0,412.2162,413.15,412.3399,413.21,411.82,1683726000000,18489.0
255,1582096.0,411.9684,412.33,411.7,412.44,411.5001,1683726300000,15172.0
256,1054723.0,411.6662,411.7,411.56,411.83,411.52,1683726600000,10343.0
257,1383479.0,412.0935,411.555,412.491,412.55,411.54,1683726900000,13402.0
258,1509828.0,413.1286,412.49,413.3793,413.5299,412.48,1683727200000,13235.0
259,1902710.0,413.3924,413.38,413.21,413.73,413.1,1683727500000,12972.0
260,926930.0,413.2434,413.22,413.135,413.52,413.0424,1683727800000,9399.0
261,1834961.0,412.6098,413.12,411.95,413.34,411.73,1683728100000,17050.0
262,1004410.0,412.2694,411.94,412.385,412.52,411.92,1683728400000,9543.0
263,699468.0,412.3559,412.385,412.11,412.59,412.05,1683728700000,6426.0
264,707593.0,412.3534,412.12,412.34,412.5599,412.12,1683729000000,6751.0
265,766118.0,412.0429,412.33,411.84,412.415,411.71,1683729300000,7303.0
266,1629676.0,411.2326,411.86,410.821,412.06,410.7501,1683729600000,14355.0
267,2180335.0,410.7992,410.825,410.9101,411.23,410.18,1683729900000,15026.0
268,875621.0,410.7373,410.91,410.89,411.11,410.37,1683730200000,8783.0
269,798100.0,410.7173,410.88,410.919,410.95,410.56,1683730500000,7630.0
270,958195.0,411.1147,410.91,411.1,411.34,410.86,1683730800000,9097.0
271,783888.0,411.228,411.1001,411.48,411.49,411.0619,1683731100000,5910.0
272,817653.0,411.4289,411.46,411.16,411.67,411.145,1683731400000,6744.0
273,631418.0,411.4649,411.16,411.615,411.7,411.13,1683731700000,5984.0
274,612900.0,411.9068,411.61,411.915,412.07,411.59,1683732000000,5674.0
275,448114.0,411.8579,411.92,411.92,411.9801,411.7784,1683732300000,4663.0
276,742847.0,412.0857,411.915,412.27,412.395,411.82,1683732600000,7246.0
277,455097.0,412.2149,412.29,412.1,412.36,412.05,1683732900000,4558.0
278,809035.0,411.8249,412.13,412.1,412.42,412.08,1683733200000,5291.0
279,785494.0,412.0665,412.09,412.0671,412.15,411.9,1683733500000,4901.0
280,591579.0,411.9351,412.06,411.8588,412.17,411.77,1683733800000,5473.0
281,960207.0,411.7297,411.855,411.675,411.93,411.52,1683734100000,8350.0
282,928729.0,411.3889,411.68,411.35,411.71,411.12,1683734400000,6085.0
283,478400.0,411.1625,411.325,411.1518,411.34,410.99,1683734700000,4533.0
284,739964.0,411.2567,411.15,411.205,411.4801,410.9,1683735000000,5733.0
285,343247.0,411.2136,411.205,411.39,411.41,411.04,1683735300000,3846.0
286,337852.0,411.3913,411.38,411.485,411.57,411.14,1683735600000,3932.0
287,297946.0,411.3536,411.49,411.3883,411.59,411.2,1683735900000,3460.0
288,302256.0,411.2687,411.39,411.265,411.5,411.15,1683736200000,3306.0
289,362237.0,411.142,411.26,411.28,411.36,410.86,1683736500000,3944.0
290,395111.0,411.315,411.3,411.185,411.48,411.11,1683736800000,3705.0
291,296543.0,411.0952,411.18,410.9901,411.26,410.96,1683737100000,3354.0
292,391649.0,410.9263,410.99,410.88,411.21,410.72,1683737400000,4293.0
293,609231.0,410.6645,410.87,410.65,410.93,410.42,1683737700000,5874.0
294,436266.0,410.5642,410.66,410.55,410.74,410.4,1683738000000,4904.0
295,639951.0,410.5658,410.56,410.47,410.71,410.4,1683738300000,5908.0
296,691776.0,410.3175,410.47,410.42,410.57,410.08,1683738600000,6817.0
297,528763.0,410.2086,410.42,410.13,410.425,410.055,1683738900000,5159.0
298,875544.0,409.9498,410.145,409.54,410.2299,409.53,1683739200000,8485.0
299,1822239.0,409.4573,409.545,409.22,409.55,408.9719,1683739500000,11840.0
300,1114037.0,409.4626,409.222,409.44,409.6,409.1,1683739800000,9606.0
301,801495.0,409.183,409.4401,408.9199,409.55,408.87,1683740100000,7013.0
302,688543.0,409.0722,408.9199,409.23,409.25,408.9,1683740400000,6467.0
303,1108560.0,409.8148,409.22,409.7717,409.83,409.12,1683740700000,6727.0
304,598394.0,409.852,409.78,409.939,410.15,409.5745,1683741000000,6067.0
305,579686.0,410.1084,409.93,410.1,410.28,409.92,1683741300000,5248.0
306,1404698.0,410.5716,410.08,410.5001,410.54,410.075,1683741600000,6515.0
307,645496.0,410.677,410.51,410.81,410.82,410.48,1683741900000,6028.0
308,908634.0,410.9758,410.81,411.0084,411.19,410.8011,1683742200000,7476.0
309,784013.0,411.0383,411.0,411.01,411.17,410.94,1683742500000,6434.0
310,712285.0,410.8649,411.02,410.825,411.0779,410.68,1683742800000,6171.0
311,598223.0,411.0481,410.8214,411.01,411.25,410.72,1683743100000,5304.0
312,592386.0,411.2205,411.01,411.37,411.4,411.01,1683743400000,5370.0
313,724600.0,411.5219,411.37,411.58,411.69,411.31,1683743700000,6579.0
314,914955.0,411.8501,411.555,412.034,412.16,411.52,1683744000000,8537.0
315,761480.0,411.8898,412.035,411.69,412.2,411.625,1683744300000,7444.0
316,713009.0,411.7764,411.695,411.75,411.93,411.6,1683744600000,5965.0
317,649008.0,411.864,411.75,412.01,412.04,411.7,1683744900000,5789.0
318,578157.0,411.9788,412.01,412.03,412.09,411.82,1683745200000,5252.0
319,1201960.0,411.9283,412.03,412.22,412.33,411.94,1683745500000,8213.0
320,1244539.0,412.3165,412.23,412.215,412.47,412.15,1683745800000,10076.0
321,1199808.0,412.0215,412.21,412.6399,412.665,412.02,1683746100000,8503.0
322,2208242.0,412.7769,412.63,413.22,413.24,412.62,1683746400000,14052.0
323,1645770.0,413.3845,413.24,413.18,413.61,413.17,1683746700000,13687.0
324,1977920.0,413.1493,413.18,413.5099,413.79,413.085,1683747000000,14508.0
325,1220427.0,413.4568,413.505,413.44,413.6,413.3,1683747300000,9890.0
326,1175053.0,412.946,413.4405,413.41,413.585,413.38,1683747600000,7789.0
327,1878036.0,413.0489,413.4,413.33,413.6,413.25,1683747900000,12986.0
328,4424896.0,412.3845,413.32,412.9,413.33,412.61,1683748200000,23710.0
329,5805145.0,412.4228,412.9,412.8,412.99,412.57,1683748500000,31633.0
330,2056959.0,411.749,412.79,413.13,413.23,412.75,1683748800000,2011.0
331,2246223.0,412.8278,413.15,413.15,413.21,412.7722,1683749100000,1001.0
332,2995526.0,412.8117,413.13,413.0499,413.15,412.85,1683749400000,651.0
333,97279.0,413.0727,413.03,413.02,413.13,413.0,1683749700000,354.0
334,338092.0,411.4328,413.0,412.86,413.0,412.85,1683750000000,256.0
335,30046.0,412.8863,412.86,412.95,412.96,412.85,1683750300000,199.0
336,24337.0,412.9645,412.95,412.94,413.02,412.92,1683750600000,250.0
337,7865.0,412.9186,412.93,412.93,412.94,412.89,1683750900000,54.0
338,169671.0,412.8509,412.8801,412.86,412.91,412.84,1683751200000,205.0
339,7879.0,412.873,412.8694,412.86,412.88,412.86,1683751500000,91.0
340,19562.0,412.9305,412.87,412.92,412.96,412.87,1683751800000,80.0
341,13734.0,412.8752,412.92,412.86,412.92,412.86,1683752100000,40.0
342,13636.0,412.8404,412.91,412.85,412.91,412.8,1683752400000,60.0
343,6330.0,412.8408,412.84,412.84,412.86,412.83,1683752700000,25.0
344,6313.0,412.9327,412.84,412.95,412.95,412.84,1683753000000,32.0
345,2173.0,412.8971,412.94,412.85,412.94,412.85,1683753300000,12.0
346,6708.0,412.8717,412.92,412.8404,412.92,412.8404,1683753600000,58.0
347,4193.0,412.8496,412.85,412.85,412.85,412.85,1683753900000,50.0
348,1417.0,412.8122,412.85,412.85,412.85,412.8,1683754200000,20.0
349,38793.0,412.7395,412.81,412.7,412.81,412.665,1683754500000,175.0
350,13777.0,412.6487,412.66,412.64,412.66,412.64,1683754800000,104.0
351,719.0,412.7315,412.74,412.73,412.74,412.73,1683755100000,10.0
352,11077.0,412.6576,412.73,412.65,412.75,412.6,1683755400000,48.0
353,5808.0,412.7457,412.65,412.79,412.79,412.65,1683755700000,41.0
354,45457.0,412.7902,412.78,412.85,412.85,412.74,1683756000000,204.0
355,10799.0,412.8774,412.83,412.92,412.93,412.81,1683756300000,52.0
356,2400.0,412.8967,412.88,412.9,412.9,412.88,1683756600000,11.0
357,2508.0,412.9112,412.9,412.92,412.93,412.9,1683756900000,22.0
358,9741.0,412.9735,412.88,413.04,413.04,412.88,1683757200000,75.0
359,5857.0,413.0434,413.04,413.04,413.07,413.0,1683757500000,51.0
360,1443.0,412.9975,412.99,413.0,413.0,412.99,1683757800000,15.0
